gameDuration;winner;firstBlood;firstTower;firstInhibitor;firstBaron;firstDragon;firstRiftHerald;t1_towerKills;t1_inhibitorKills;t1_baronKills;t1_dragonKills;t1_riftHeraldKills;t2_towerKills;t2_inhibitorKills;t2_baronKills;t2_dragonKills;t2_riftHeraldKills
1959;2;2;1;2;2;1;2;3;0;0;2;0;11;3;1;1;1
1922;2;1;2;2;2;1;0;1;0;0;2;0;9;2;2;1;0
1877;1;1;1;1;1;1;1;9;1;1;4;1;1;0;0;0;0
1929;1;1;1;1;1;2;2;9;1;1;3;0;3;0;0;1;1
923;1;1;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0
1503;2;1;2;2;0;1;0;1;0;0;1;0;11;3;0;1;0
2243;2;1;2;2;2;2;0;2;0;0;0;0;10;2;1;4;0
2107;2;1;1;2;2;2;2;7;0;0;2;0;7;1;1;2;1
1881;2;2;2;2;2;2;0;1;0;0;0;0;11;3;1;2;0
1529;1;1;1;1;0;1;0;7;1;0;2;0;0;0;0;0;0
2074;1;2;1;1;0;2;2;9;2;0;1;0;6;0;0;3;1
2310;1;2;1;1;1;1;1;11;4;2;3;1;0;0;0;2;0
1884;2;2;2;2;2;2;0;1;0;0;0;0;10;1;1;1;0
1880;1;2;1;1;1;2;1;6;1;1;0;1;4;0;0;2;0
2064;1;1;1;1;0;1;0;10;2;0;2;0;4;0;0;1;0
1647;1;1;1;1;0;1;1;9;2;0;2;1;1;0;0;0;0
1115;1;1;1;1;0;1;1;11;3;0;1;1;0;0;0;0;0
1863;2;1;1;2;2;2;2;3;0;1;0;0;10;2;1;3;1
1340;1;1;2;0;0;1;1;5;0;0;1;1;3;0;0;0;0
1266;2;2;1;0;0;2;0;3;0;0;0;0;0;0;0;1;0
2022;1;1;2;1;2;1;1;9;2;0;1;1;5;0;1;3;0
2513;1;1;1;1;2;2;0;9;2;1;3;0;1;0;1;1;0
1647;2;2;1;0;0;2;0;3;0;0;0;0;5;0;0;2;0
1880;2;2;2;2;1;2;2;6;1;1;0;0;9;3;0;3;1
2111;1;1;2;1;1;2;1;10;2;1;2;1;4;0;0;1;0
1108;2;1;2;2;0;2;2;0;0;0;0;0;5;1;0;1;1
2187;1;1;1;1;2;2;0;9;3;0;2;0;6;0;1;1;0
2020;1;1;2;1;1;1;1;9;1;1;3;1;2;0;0;0;0
1715;1;1;1;1;1;1;2;7;1;1;2;0;3;0;0;1;1
1655;2;2;2;2;0;2;0;1;0;0;0;0;9;2;0;1;0
2097;1;2;2;1;1;1;1;5;1;1;2;1;5;0;0;2;0
1651;2;2;2;2;0;2;0;0;0;0;0;0;11;3;0;3;0
1197;2;2;2;2;0;2;2;1;0;0;0;0;9;2;0;2;1
2266;1;2;2;2;1;2;2;8;1;2;3;0;8;1;1;2;1
2360;2;2;2;2;2;1;2;4;0;0;2;0;10;2;1;2;1
2978;1;1;2;1;1;2;2;8;1;2;1;0;7;0;1;4;1
1570;1;2;1;1;0;2;0;9;1;0;1;0;1;0;0;1;0
1315;1;1;1;1;1;1;1;10;2;1;2;1;3;0;0;0;0
1464;2;2;2;0;0;2;0;2;0;0;0;0;3;0;0;1;0
1261;1;1;1;0;0;1;1;5;0;0;1;1;0;0;0;0;0
2025;1;1;1;1;0;1;1;9;1;0;3;1;4;0;0;1;0
1403;1;1;1;0;0;1;1;7;0;0;2;1;1;0;0;0;0
1587;1;1;2;1;0;2;1;9;2;0;1;1;2;0;0;1;0
2858;2;2;2;1;1;2;0;5;1;1;1;0;11;2;1;3;0
2252;2;1;1;1;2;2;1;8;1;0;3;1;9;2;2;1;0
2693;2;2;2;1;1;2;0;7;2;1;2;0;6;0;1;2;0
1470;1;2;1;1;0;1;0;9;1;0;2;0;0;0;0;0;0
195;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1885;1;2;1;1;0;1;0;11;3;0;1;0;1;0;0;0;0
1755;2;1;2;2;2;2;0;1;0;0;0;0;8;1;1;2;0
1224;2;1;2;2;0;2;2;2;0;0;0;0;7;1;0;2;1
1566;1;1;2;1;1;2;0;11;3;1;1;0;4;0;0;2;0
1975;2;2;1;2;2;2;0;4;0;0;1;0;9;1;1;2;0
2456;1;2;1;2;1;2;1;10;3;1;1;1;6;2;1;3;0
1928;2;1;1;1;1;2;1;6;1;1;1;1;6;1;1;2;0
1431;2;2;2;2;0;2;0;0;0;0;0;0;10;2;0;2;0
1897;2;1;2;2;2;2;1;3;0;0;0;1;10;2;1;2;0
1947;1;1;1;1;1;1;1;10;2;1;2;1;2;0;0;1;0
1701;2;2;2;2;2;1;2;3;0;0;1;0;10;2;1;1;1
1939;2;1;1;2;0;2;0;4;0;0;0;0;9;1;0;2;0
1449;2;1;2;2;2;1;0;3;0;0;1;0;10;2;1;1;0
2535;1;1;2;1;1;2;0;10;3;2;2;0;7;2;0;3;0
1832;2;1;2;2;0;2;1;3;0;0;0;1;11;3;0;4;0
1579;1;2;1;1;1;1;1;11;2;1;2;1;0;0;0;1;0
1179;1;1;1;1;0;1;1;9;2;0;1;1;1;0;0;0;0
1749;2;2;2;2;2;2;2;2;0;0;0;0;11;3;1;1;1
1647;1;1;1;1;1;1;1;11;3;1;3;1;1;0;0;0;0
1608;2;2;2;2;0;2;2;3;0;0;0;0;8;1;0;3;1
1892;2;2;2;2;2;2;0;4;0;0;0;0;11;3;2;2;0
2540;1;2;1;1;1;1;0;8;1;2;5;0;5;0;0;0;0
2242;1;1;1;1;1;1;1;11;3;1;3;1;0;0;0;0;0
2255;2;2;1;2;2;2;0;5;1;0;2;0;11;3;1;2;0
1533;1;1;1;1;2;1;1;8;1;0;2;1;0;0;1;1;0
3335;1;1;2;2;1;2;0;9;2;1;1;0;7;2;0;3;0
1581;1;1;1;1;1;1;0;11;3;1;2;0;0;0;0;0;0
2452;1;1;1;2;2;1;0;9;1;1;1;0;5;1;1;2;0
1143;2;1;2;0;0;2;2;0;0;0;0;0;5;0;0;2;1
2491;2;2;2;2;2;2;2;6;0;0;3;0;11;2;1;2;1
1855;1;2;2;1;1;2;0;11;2;1;2;0;3;0;0;1;0
3113;1;1;1;1;1;1;0;9;4;1;5;0;6;1;0;0;0
198;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1653;1;1;1;0;0;2;0;8;0;0;1;0;0;0;0;1;0
1424;1;1;1;1;1;1;1;10;2;1;2;1;0;0;0;0;0
1938;1;1;1;1;1;2;0;10;2;1;2;0;2;0;0;1;0
1866;2;2;2;2;2;2;0;3;0;0;1;0;9;3;1;3;0
1231;2;1;2;0;0;1;2;0;0;0;2;0;5;0;0;0;1
1849;2;2;2;2;0;2;0;2;0;0;1;0;10;3;0;1;0
1577;1;1;2;1;0;1;1;11;3;0;2;1;1;0;0;0;0
1620;1;1;1;1;2;1;0;8;1;0;2;0;0;0;1;0;0
2329;2;1;1;1;2;2;0;7;2;0;1;0;7;1;1;2;0
2214;1;1;2;1;1;2;0;10;2;2;1;0;2;0;0;1;0
1815;1;2;2;1;1;2;0;9;2;1;2;0;2;0;0;1;0
1363;2;2;2;0;0;2;2;0;0;0;0;0;4;0;0;1;1
2633;2;1;1;2;2;1;0;6;0;0;4;0;7;1;2;1;0
1420;2;1;2;2;0;1;0;2;0;0;1;0;10;2;0;0;0
2668;2;1;2;2;2;2;2;5;0;0;2;0;9;3;1;2;1
2321;1;2;1;1;2;2;2;10;2;0;1;0;4;0;1;2;1
1832;1;1;1;1;2;1;0;10;2;1;1;0;3;0;1;1;0
1465;2;2;2;2;0;2;2;2;0;0;0;0;6;1;0;2;1
2280;2;1;1;2;2;2;1;4;0;0;2;1;10;2;1;3;0
2893;2;1;1;1;2;1;1;11;5;1;3;1;8;1;1;2;0
2098;2;1;2;2;1;2;2;5;1;1;0;0;10;4;1;4;1
1115;1;1;1;0;0;1;1;2;0;0;1;1;0;0;0;0;0
1736;1;1;1;1;1;2;1;9;2;1;1;1;3;0;0;2;0
1600;2;2;2;2;0;2;0;1;0;0;0;0;9;2;0;2;0
1847;1;1;1;1;1;1;0;10;2;1;2;0;2;0;0;2;0
1748;1;2;1;1;1;1;2;9;2;1;2;0;1;0;0;1;1
954;2;2;2;0;0;2;2;0;0;0;0;0;5;0;0;1;1
2268;1;2;1;1;2;1;1;11;2;0;2;1;3;0;1;1;0
1622;2;2;2;2;2;1;2;0;0;0;2;0;10;2;1;1;1
194;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2062;2;2;2;2;2;2;0;4;0;0;1;0;10;2;1;2;0
1543;1;1;1;1;0;1;0;11;3;0;2;0;0;0;0;0;0
1392;1;2;1;1;0;1;1;9;1;0;2;1;1;0;0;0;0
1088;1;1;1;1;0;1;0;11;3;0;1;0;1;0;0;0;0
1694;2;1;1;2;2;1;1;3;0;0;1;1;9;1;1;1;0
2264;1;1;1;1;1;1;1;10;3;2;3;1;4;0;0;2;0
1870;2;1;1;2;2;1;0;2;0;0;1;0;10;2;1;2;0
1516;1;2;1;1;0;1;1;6;1;0;1;1;0;0;0;0;0
1340;2;1;2;2;0;2;0;2;0;0;0;0;8;1;0;2;0
1396;1;2;2;0;0;2;2;4;0;0;0;0;2;0;0;2;1
2101;1;1;1;1;2;2;0;10;2;0;1;0;3;0;1;3;0
1434;2;2;2;0;0;1;0;1;0;0;1;0;5;0;0;2;0
1878;1;1;1;1;1;1;1;8;1;1;1;1;2;0;0;2;0
1670;1;1;2;1;0;2;0;10;2;0;1;0;3;0;0;1;0
2029;1;1;2;1;1;2;0;6;1;1;1;0;3;0;0;1;0
1600;1;1;1;1;0;1;0;9;1;0;1;0;3;0;0;1;0
1812;2;1;2;2;2;2;0;1;0;0;0;0;7;1;1;2;0
1436;1;2;1;1;0;2;0;6;1;0;1;0;2;0;0;1;0
2175;2;1;1;1;1;1;0;10;2;1;3;0;7;1;1;0;0
1211;1;1;1;0;0;1;1;4;0;0;1;1;0;0;0;0;0
1803;1;1;1;1;1;1;1;11;4;1;2;1;5;0;0;0;0
1839;2;2;1;2;2;1;2;2;0;0;1;0;9;1;1;2;1
1597;1;2;2;1;1;1;0;11;3;1;2;0;3;0;0;0;0
1733;1;1;1;1;1;1;1;10;2;1;3;1;0;0;0;0;0
202;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1905;1;2;1;1;2;2;1;10;2;0;3;1;5;0;1;1;0
2332;2;1;2;2;2;2;0;1;0;0;0;0;11;3;1;3;0
2210;2;1;2;2;0;2;0;4;0;0;1;0;10;3;0;2;0
196;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2452;1;1;2;1;1;2;0;9;1;2;1;0;6;1;0;3;0
2894;1;1;2;2;2;2;0;9;2;0;2;0;10;2;1;2;0
1560;1;2;1;1;0;1;1;9;2;0;1;1;1;0;0;1;0
1181;2;2;2;0;0;2;0;0;0;0;0;0;3;0;0;1;0
2655;1;1;1;2;2;1;0;10;2;1;4;0;11;2;1;1;0
1390;2;1;2;2;0;2;0;0;0;0;0;0;11;3;0;2;0
2116;1;1;1;1;1;2;0;8;1;1;2;0;2;0;0;1;0
2357;2;1;2;2;2;1;0;2;0;0;1;0;9;2;1;2;0
1930;2;2;2;2;2;2;0;2;0;0;0;0;10;2;1;3;0
1688;2;2;2;2;2;2;2;1;0;0;0;0;10;3;1;3;1
1833;1;1;1;1;0;1;2;10;2;0;2;0;3;0;0;0;1
2353;2;1;2;2;0;1;0;4;0;0;2;0;11;3;0;1;0
1428;2;1;2;2;0;1;0;0;0;0;1;0;7;1;0;0;0
1718;2;2;2;2;0;2;0;0;0;0;0;0;11;3;0;2;0
1781;2;1;2;2;0;2;0;3;0;0;0;0;10;3;0;2;0
990;1;1;1;1;0;0;1;9;1;0;0;1;0;0;0;0;0
1608;1;2;1;1;0;1;1;8;1;0;2;1;1;0;0;0;0
2280;1;2;1;1;0;1;0;7;1;0;2;0;3;0;0;1;0
1124;1;1;1;1;0;1;1;10;2;0;1;1;0;0;0;0;0
1995;2;1;2;2;2;1;0;2;0;0;3;0;10;2;1;0;0
1924;2;2;1;2;2;2;2;1;0;0;1;0;11;3;1;3;1
2014;2;2;2;2;2;2;1;4;0;0;0;1;9;2;1;4;0
199;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1894;2;2;2;2;0;2;0;2;0;0;0;0;9;1;0;3;0
1809;2;2;1;0;0;2;1;4;0;0;0;1;7;0;0;3;0
1370;2;2;2;2;0;2;0;0;0;0;0;0;10;2;0;1;0
1564;2;2;2;2;0;2;0;3;0;0;0;0;8;1;0;1;0
1811;1;1;1;1;1;1;2;11;2;1;4;0;2;0;0;0;1
1481;2;1;2;2;2;2;2;0;0;0;1;0;11;3;1;2;1
2614;2;1;2;2;2;2;1;4;0;0;2;1;11;4;2;3;0
1426;2;1;2;2;0;2;0;0;0;0;0;0;10;2;0;2;0
1754;1;2;1;1;0;1;0;11;4;0;2;0;1;0;0;0;0
1906;1;1;2;1;1;1;0;9;2;1;3;0;6;0;0;1;0
2149;2;1;1;1;2;2;0;9;1;0;2;0;10;1;1;1;0
2960;2;1;1;2;2;1;0;7;0;0;4;0;10;2;2;1;0
2192;2;1;2;2;0;2;0;3;0;0;0;0;11;4;0;2;0
2014;1;1;1;1;1;1;0;10;1;1;2;0;0;0;0;0;0
2100;1;2;1;1;1;1;1;10;2;2;3;1;2;0;0;1;0
1670;1;1;2;1;1;1;1;9;1;1;3;1;2;0;0;0;0
1355;1;2;2;1;0;1;0;11;3;0;1;0;1;0;0;0;0
1729;2;2;2;2;2;1;1;1;0;0;1;1;11;3;1;3;0
2149;2;1;2;2;2;2;2;2;0;0;0;0;10;2;1;4;1
2426;2;1;1;1;1;1;1;8;1;1;2;1;6;1;1;2;0
2392;1;2;1;2;1;2;0;8;1;1;0;0;6;1;0;2;0
2039;2;2;1;2;2;2;0;4;0;0;3;0;9;2;1;1;0
1250;2;1;2;0;0;2;2;0;0;0;0;0;6;0;0;1;1
2015;1;1;1;1;2;1;1;11;4;1;4;1;3;0;1;0;0
2142;1;2;1;1;1;1;2;11;4;2;2;0;3;0;0;2;1
1637;1;2;1;1;1;2;0;11;3;1;1;0;1;0;0;1;0
1925;1;2;2;2;2;2;1;8;2;0;0;1;8;2;1;2;0
1549;2;2;2;2;2;2;2;1;0;0;0;0;7;1;1;2;1
1745;1;1;1;0;2;2;1;7;0;0;1;1;2;0;1;1;0
2563;1;1;1;1;0;1;1;10;3;0;2;1;3;0;0;0;0
1258;1;1;2;1;1;1;2;5;1;1;2;0;1;0;0;0;1
1697;1;1;1;1;0;1;0;9;2;0;2;0;3;0;0;1;0
2027;2;1;2;2;0;1;0;3;0;0;2;0;7;1;0;2;0
1490;2;2;2;2;2;1;1;5;0;0;1;1;9;1;1;1;0
1349;1;1;1;1;0;0;0;10;2;0;0;0;0;0;0;0;0
2213;1;1;1;1;2;1;0;10;2;1;3;0;4;0;1;1;0
1564;1;2;1;1;0;1;0;9;1;0;2;0;3;0;0;0;0
1286;2;1;1;2;0;1;0;1;0;0;1;0;7;1;0;1;0
1190;2;2;2;2;0;2;2;0;0;0;0;0;9;2;0;1;1
1713;2;2;2;2;2;2;2;2;0;0;0;0;11;3;1;3;1
2260;2;2;2;1;0;2;0;5;1;0;1;0;10;2;0;3;0
2213;2;1;2;2;2;2;1;4;0;0;1;1;11;3;1;2;0
2085;2;2;2;2;1;2;0;1;0;2;0;0;11;4;0;4;0
2964;1;2;2;2;1;2;2;6;1;1;0;0;7;2;1;4;1
1607;1;2;1;1;0;1;0;10;2;0;3;0;2;0;0;0;0
1303;1;2;1;1;0;2;1;11;3;0;1;1;0;0;0;1;0
2710;2;1;2;2;1;2;1;7;1;1;4;1;11;4;2;2;0
1140;1;2;1;1;0;1;1;7;1;0;1;1;0;0;0;0;0
2920;2;1;1;1;1;2;0;6;1;1;0;0;11;6;1;4;0
2384;2;1;2;2;1;2;0;6;0;1;1;0;9;1;1;3;0
1635;1;2;1;1;1;1;1;10;2;1;2;1;0;0;0;1;0
1837;2;1;1;2;2;1;1;5;0;0;2;1;10;2;1;1;0
1821;1;1;2;1;1;2;2;11;2;1;2;0;3;0;0;2;1
1869;2;1;1;2;2;1;0;3;0;0;1;0;10;1;1;2;0
2512;1;1;2;1;1;1;0;9;2;2;3;0;9;2;0;0;0
1678;2;1;1;2;2;2;0;3;0;0;0;0;9;2;1;1;0
1765;1;1;2;1;1;2;0;10;2;1;1;0;4;0;0;2;0
2706;1;1;2;1;2;2;0;8;2;0;1;0;7;0;1;4;0
2087;1;2;1;1;0;2;0;8;1;0;3;0;3;0;0;1;0
1380;1;1;1;1;0;1;1;8;1;0;1;1;0;0;0;0;0
2349;2;1;2;2;2;2;2;2;0;0;1;0;11;3;2;3;1
1738;1;1;1;1;1;2;0;10;2;1;0;0;2;0;0;2;0
2242;2;2;1;2;2;2;0;5;0;0;0;0;11;2;1;2;0
2149;1;1;1;1;1;1;0;11;3;1;2;0;3;0;0;1;0
2272;2;1;1;1;2;1;1;11;3;0;3;1;6;1;1;1;0
2032;1;1;1;1;1;1;1;10;2;1;3;1;3;0;0;0;0
1426;1;2;1;1;1;1;2;6;1;1;3;0;3;0;0;0;1
1755;1;1;1;1;1;1;0;10;2;1;3;0;0;0;0;0;0
2474;1;1;2;1;1;2;1;9;2;1;1;1;4;0;0;2;0
2352;2;1;1;1;2;1;1;6;1;0;2;1;8;1;2;3;0
2544;2;2;2;2;2;2;2;5;0;0;1;0;10;3;1;3;1
1868;1;2;1;1;0;2;2;5;1;0;2;0;2;0;0;1;1
2973;2;2;2;2;2;1;0;9;1;2;3;0;11;6;1;2;0
2198;1;2;2;2;2;2;0;7;1;1;0;0;7;1;1;4;0
2036;2;1;1;2;2;1;0;4;0;0;2;0;9;1;1;0;0
1694;1;1;2;1;1;1;2;7;1;1;1;0;2;0;0;2;1
967;1;1;1;0;0;1;1;3;0;0;1;1;1;0;0;0;0
2040;1;1;1;1;0;1;0;11;3;0;3;0;2;0;0;0;0
3187;1;1;1;1;2;2;0;10;5;0;1;0;6;0;3;2;0
1962;2;1;1;2;2;2;2;3;0;0;0;0;9;1;1;2;1
2231;1;1;2;1;1;1;0;10;3;1;3;0;4;0;0;1;0
2091;1;1;2;2;1;2;0;7;1;1;1;0;5;1;0;1;0
1311;1;2;1;0;0;2;1;4;0;0;1;1;0;0;0;1;0
1844;1;2;2;1;1;2;0;7;1;1;0;0;3;0;0;3;0
1384;2;2;2;2;0;2;2;0;0;0;0;0;9;1;0;1;1
1025;1;1;1;1;0;1;1;9;2;0;1;1;0;0;0;0;0
1582;1;1;2;1;0;1;1;9;2;0;2;1;1;0;0;0;0
2150;2;1;1;2;0;2;0;3;0;0;1;0;7;1;0;3;0
1637;2;2;2;2;2;2;2;0;0;0;0;0;11;4;1;3;1
1515;1;1;1;1;1;1;1;10;3;1;3;1;0;0;0;0;0
2040;2;1;1;2;2;1;0;4;0;0;3;0;8;1;1;1;0
2628;2;1;1;2;2;1;0;4;0;0;1;0;11;3;1;3;0
1908;1;2;2;1;0;1;2;8;2;0;3;0;2;0;0;0;1
2155;2;2;1;1;1;2;1;5;2;1;0;1;8;1;1;4;0
2529;2;1;2;1;2;2;0;6;1;0;0;0;6;1;2;3;0
1602;1;2;2;1;1;1;2;11;3;1;1;0;3;0;0;1;1
1744;2;1;1;2;0;2;0;3;0;0;0;0;9;2;0;2;0
1761;2;2;2;2;0;2;2;1;0;0;0;0;11;3;0;3;1
2347;2;1;1;2;1;1;0;6;0;1;2;0;9;2;0;2;0
1174;1;2;1;1;0;1;1;11;2;0;1;1;0;0;0;0;0
1976;2;2;2;2;2;2;0;2;0;0;0;0;11;3;1;4;0
1160;2;2;2;2;0;2;2;2;0;0;0;0;6;1;0;1;1
1565;1;1;1;1;1;1;1;10;2;1;3;1;0;0;0;0;0
1635;2;2;1;2;2;1;2;5;0;0;2;0;9;2;1;1;1
1335;1;2;1;0;0;2;0;4;0;0;1;0;1;0;0;1;0
1591;2;1;1;2;2;2;2;1;0;0;0;0;7;1;1;2;1
2164;1;1;1;1;1;1;0;11;3;1;3;0;4;0;0;0;0
2433;2;2;2;1;2;2;1;6;1;1;2;1;8;1;1;2;0
2125;1;1;1;1;2;1;0;11;4;0;2;0;2;0;1;1;0
201;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1224;2;1;2;2;0;1;0;0;0;0;1;0;9;2;0;1;0
1718;1;2;1;1;2;2;1;8;1;0;1;1;0;0;1;1;0
2090;1;1;2;1;1;1;0;8;1;1;1;0;5;0;0;3;0
2660;2;1;1;1;1;1;1;8;1;1;2;1;11;4;1;3;0
1945;2;2;1;2;2;2;0;8;0;0;3;0;8;1;1;1;0
1704;2;2;2;2;2;2;1;1;0;0;0;1;9;2;2;3;0
1131;1;1;1;1;0;1;0;5;1;0;1;0;0;0;0;0;0
2386;1;2;2;2;1;2;0;6;1;2;0;0;7;1;0;4;0
2182;1;2;2;1;2;1;2;10;2;0;4;0;4;0;1;0;1
1971;1;2;1;1;0;1;1;9;2;0;4;1;5;1;0;0;0
2566;1;1;2;1;1;2;0;9;1;1;1;0;4;0;0;2;0
2317;1;1;2;1;1;1;2;9;2;1;2;0;5;0;0;3;1
2145;2;1;1;2;2;2;0;2;0;0;1;0;10;2;1;2;0
1496;2;2;2;2;0;2;2;3;0;0;0;0;9;1;0;3;1
1134;2;2;2;2;0;2;2;1;0;0;0;0;9;1;0;2;1
2776;1;1;1;1;2;2;1;10;3;1;4;1;7;1;1;1;0
2368;1;2;1;1;0;1;0;10;2;0;4;0;5;0;0;1;0
953;1;2;1;0;0;1;0;2;0;0;1;0;0;0;0;0;0
1214;2;2;2;2;0;0;0;0;0;0;0;0;11;2;0;0;0
2269;1;1;1;1;1;1;0;9;1;1;3;0;5;0;0;0;0
1713;1;1;1;1;1;1;0;8;1;1;4;0;2;0;0;0;0
1699;2;1;2;2;0;1;2;2;0;0;1;0;11;3;0;1;1
2340;2;2;2;2;2;2;1;3;0;0;1;1;11;4;1;4;0
1733;2;1;2;2;2;1;1;5;0;0;2;1;11;3;2;2;0
193;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
1250;1;1;1;1;0;1;1;6;1;0;2;1;0;0;0;0;0
1494;1;2;1;0;0;1;0;6;0;0;1;0;2;0;0;1;0
1935;1;2;1;1;1;1;0;8;2;1;4;0;1;0;0;0;0
2399;2;1;1;2;2;1;1;8;1;1;3;1;8;2;1;1;0
1457;2;1;2;2;0;0;0;1;0;0;0;0;10;2;0;0;0
2960;1;1;2;1;2;1;0;11;5;1;3;0;5;0;1;2;0
1351;1;1;1;0;0;1;0;5;0;0;2;0;1;0;0;0;0
1527;2;2;2;0;0;1;2;0;0;0;1;0;6;0;0;1;1
2109;1;1;2;1;1;1;2;10;2;1;3;0;5;0;0;1;1
2097;1;2;1;1;1;2;0;7;1;1;1;0;5;0;0;2;0
1525;1;1;1;1;2;1;0;11;3;0;2;0;1;0;1;0;0
1837;1;1;1;1;0;2;0;11;3;0;0;0;1;0;0;1;0
1597;1;1;1;1;1;1;1;10;1;1;3;1;0;0;0;0;0
2062;2;2;2;2;2;2;0;3;0;0;1;0;9;1;1;2;0
2646;2;2;1;2;0;1;0;4;0;0;3;0;8;2;0;2;0
2244;2;2;2;2;1;2;2;4;0;1;2;0;10;1;1;1;1
2446;2;1;1;2;2;2;2;6;0;0;0;0;11;5;1;5;1
1326;2;2;2;2;0;2;2;1;0;0;0;0;10;2;0;1;1
1991;2;2;2;2;2;1;0;2;0;0;1;0;11;4;1;2;0
2705;1;1;1;1;2;2;0;10;3;1;2;0;5;1;1;3;0
1970;1;1;1;1;0;2;2;9;2;0;2;0;1;0;0;1;1
1506;1;2;1;1;1;1;1;10;2;1;2;1;1;0;0;0;0
2213;2;2;2;2;2;1;0;2;0;0;1;0;10;1;1;3;0
1983;1;1;1;1;1;1;1;11;4;1;2;1;5;0;0;1;0
3229;1;2;2;1;2;1;0;10;5;1;3;0;9;1;2;2;0
2370;1;2;1;1;2;1;1;10;2;0;4;1;6;0;1;0;0
1434;2;1;2;2;2;2;0;0;0;0;0;0;8;1;1;1;0
1421;1;2;1;1;1;2;1;10;2;1;1;1;1;0;0;1;0
2419;2;2;2;2;2;1;0;1;0;0;1;0;9;2;1;3;0
1743;2;2;2;2;0;1;2;1;0;0;1;0;8;1;0;2;1
2073;2;2;2;2;2;1;0;8;0;0;3;0;6;1;1;1;0
2115;2;2;1;1;1;2;0;7;1;1;0;0;8;1;1;4;0
1394;1;1;1;0;0;2;0;3;0;0;1;0;1;0;0;1;0
2689;2;1;2;2;2;1;0;4;0;0;3;0;11;4;2;2;0
1528;1;2;1;1;0;1;1;8;1;0;2;1;3;0;0;1;0
2409;1;1;2;2;2;2;0;11;3;1;2;0;6;1;1;2;0
1403;2;2;2;2;0;1;2;0;0;0;2;0;10;2;0;0;1
1777;1;1;1;1;0;2;0;9;1;0;2;0;1;0;0;1;0
1969;2;1;2;2;2;2;2;4;0;0;0;0;9;1;1;3;1
1904;2;1;2;2;2;2;0;1;0;0;0;0;11;3;1;2;0
2280;2;2;1;2;1;2;1;5;0;1;1;1;8;1;0;3;0
2672;2;1;2;2;2;2;0;5;0;0;1;0;11;3;1;3;0
1602;1;1;1;1;0;2;0;6;1;0;1;0;2;0;0;1;0
2102;2;1;2;2;2;2;0;3;0;0;0;0;11;4;1;4;0
1634;1;1;1;1;0;1;1;10;2;0;3;1;0;0;0;0;0
2479;2;2;1;2;2;2;0;8;0;0;0;0;9;2;1;4;0
1476;1;2;1;1;0;2;0;9;1;0;1;0;1;0;0;1;0
2037;1;1;1;1;0;1;0;7;1;0;2;0;4;0;0;1;0
1278;1;2;1;1;0;1;0;11;3;0;1;0;0;0;0;0;0
2144;1;1;1;1;2;1;2;10;3;0;4;0;0;0;1;1;1
2081;1;2;1;1;1;1;1;8;3;1;4;1;3;0;0;0;0
1493;1;1;1;1;1;1;1;9;1;1;2;1;3;0;0;1;0
1899;2;1;1;2;0;1;0;3;0;0;2;0;11;3;0;2;0
1759;1;2;1;1;1;2;2;9;2;1;2;0;2;0;0;1;1
913;2;2;2;0;0;2;0;0;0;0;0;0;3;0;0;1;0
1216;1;1;1;1;0;0;0;6;1;0;0;0;2;0;0;0;0
1392;2;2;1;2;2;2;2;1;0;0;0;0;10;3;1;2;1
1970;1;2;1;1;0;2;0;11;3;0;1;0;0;0;0;2;0
1579;2;2;2;2;0;1;0;1;0;0;1;0;11;3;0;1;0
3033;1;1;2;1;1;2;2;10;3;2;2;0;7;0;0;4;1
2030;1;2;1;1;0;1;0;11;3;0;4;0;1;0;0;0;0
2102;2;2;1;2;2;1;2;5;0;0;3;0;7;1;1;0;1
1926;2;1;2;2;0;2;2;1;0;0;0;0;10;2;0;3;1
1241;2;2;1;0;0;2;1;3;0;0;0;1;3;0;0;1;0
2524;1;1;2;2;2;2;0;8;2;1;2;0;7;2;1;2;0
1887;2;1;2;2;2;1;1;3;0;0;1;1;11;3;1;2;0
2351;2;1;2;1;1;2;2;5;1;2;1;0;10;1;0;3;1
2765;2;1;2;2;2;2;0;4;0;0;0;0;9;1;2;4;0
1331;2;1;2;0;0;1;2;1;0;0;1;0;5;0;0;1;1
2081;2;2;2;2;0;1;2;3;0;0;2;0;10;1;0;1;1
1677;2;2;1;2;2;1;0;5;0;0;1;0;8;1;1;1;0
2327;2;1;1;2;2;2;0;3;0;0;2;0;11;2;1;2;0
1184;1;1;1;1;0;1;1;11;3;0;1;1;0;0;0;0;0
1740;2;2;2;2;2;2;0;3;0;0;1;0;9;1;1;2;0
2782;1;1;1;2;2;2;2;8;1;0;0;0;7;1;2;5;1
1475;1;1;1;1;0;1;1;8;1;0;2;1;1;0;0;0;0
